window,horizon,MAE,RMSE,MASE,WQL
1,6,58.49095752780757,83.46502821354987,0.2489574186360234,0.17768632617230595
1,7,87.97644373783533,135.8996828729454,0.3520760991661631,0.08965612905016494
1,8,175.92697929739953,277.85767176639644,0.7035957843110295,0.11192515814376529
1,9,131.56770574792128,198.6400587122007,0.5752499338738649,0.06369625803181976
1,10,99.35044349034628,157.96665789344044,0.48123793455014935,0.05130606165394301
1,11,108.12225206783323,155.22220325044663,0.5566214228629736,0.04504903801814801
1,12,135.59843382474148,194.50532122219596,0.6095156695223909,0.045118223263049345
1,13,117.81263372665498,169.74738364006325,0.5811813148254428,0.042733384831715716
1,14,113.55633660773688,173.35481465735842,0.5354360293891212,0.03849656431946672
1,15,115.19772269219129,182.51760309762463,0.5528764244911316,0.03797629859653243
1,16,128.71505902675483,284.16479895307583,0.5639633492618782,0.053274166157115076
1,17,153.28913787793527,248.57425910509255,0.680782776744292,0.05888098406896642
1,18,139.0907112408166,234.9004602208239,0.6600857370003804,0.050922092344796166
1,19,216.52264426484055,411.94500001604433,0.9846124189444033,0.08559155231838267
1,20,105.37225443972652,171.36666258469066,0.5418110264328888,0.039856829222326355
1,21,82.12504995495651,127.96640311506364,0.3900545572284852,0.0347716944492683
1,22,82.4668431027369,137.00929225416328,0.38619411625612293,0.0397502002644312
1,23,64.84282091895982,103.78706092352878,0.3323127213045735,0.04264302988496695
1,24,76.49531760237633,117.77988000302773,0.3620151789926383,0.06297690840239512
1,25,103.46037048791966,167.902256184204,0.4780491837066796,0.12784630423433946
1,26,131.0279573589835,180.8381611653072,0.5740338830891087,0.2639922858644798
1,27,140.42179487257292,187.45564604931417,0.6071593732867377,0.4693616375318842
1,28,105.04553450797543,142.07522797651242,0.4437223058965863,0.44024929370614274
1,29,77.09552380135565,107.08918900779835,0.31731585530958595,0.340129119187169
1,30,79.40316516903758,113.68181325539575,0.32703650361835757,0.23716557879335065
1,31,155.42021200460633,254.38450906100266,0.6391980740867715,0.2199177698573537
1,32,304.2162301265975,451.8645109427791,1.2783905681764813,0.33571237470318427
1,33,409.8245918450933,559.442482794667,1.731659415504099,0.3723047893783076
1,34,340.1289760114216,463.3836108851883,1.4412143536866384,0.21924694209200984
1,35,294.9964462453471,402.4963458934393,1.2607159403284647,0.15419124053982658
1,36,241.20851433947456,340.674670765764,1.0378479667827094,0.11057765502957212
1,37,178.9129435649424,250.25180043915188,0.820072361214998,0.07060256476960655
1,38,181.69111517260802,260.79861761476076,0.8521316084170016,0.06218797950534924
1,39,294.6690218066881,435.17394265158407,1.2809816301700185,0.11502934376440574
1,40,304.51454789580896,408.40154242167955,1.3675399880467178,0.1415964119237064
1,41,359.9335642524041,485.3941230438151,1.6612883592451857,0.20780122085531783
1,42,412.6939029313646,564.7529824646223,1.8927323309793,0.24234981998882257
1,43,389.9749008082191,526.1117921299052,1.8160654206004092,0.1939775033188769
1,44,301.55984334532104,456.08847795938925,1.4871762218449536,0.12853787446583176
1,45,305.5087100154743,470.26009608339893,1.5048346610559504,0.12888493768960013
1,46,226.65530641921697,363.94535871340054,1.0256859858027378,0.14265133691035495
1,47,559.1117421513633,723.6578214577971,2.4275095472122996,1.16785286113637
1,48,568.5475350883676,746.8091884793355,2.454482322464091,1.93697950038136
1,49,605.3445485269922,817.6151826827884,2.093938353714967,1.2193016246216983
1,50,876.0223835610883,1081.4986265852644,3.6830733194215464,0.4887928137606073
1,51,750.6185302413427,938.523730509987,3.1964210808204823,0.5102411701322112
1,52,257.42529001908423,337.94104574506673,1.1155422242730002,0.30576983334040353
1,53,67.38001356369409,95.82418796682285,0.34106262103771257,0.11499952543895507
1,54,53.06553116771911,81.43212739611697,0.24254902517510046,0.12422571620421313
1,55,156.95272372624814,224.4891554211414,0.6250030690925978,0.2622861899253914
1,56,299.24541847726215,423.6016750901367,1.1844598921503666,0.473442731330219
1,57,494.2241772107589,642.648205532336,2.010850447603672,1.248777921063198
1,58,621.8793832216508,777.8368611506158,2.5572229154952533,1.8404782238227324
1,59,706.802366997268,873.1186477715015,2.9273195425480365,1.6626370510849473
1,60,799.1336565246949,979.8753231094059,3.334116853923806,1.3341169506016182
1,61,831.1559001487545,1027.959658605327,3.4535496507022994,0.8610136931499236
1,62,580.7647249001016,725.8352265672254,2.4967871259478476,0.30681381276552566
1,63,459.9762329520323,594.0569341146792,1.9328987221164102,0.20190841123885406
1,64,681.7001942182198,849.3516885750188,2.8408134409189576,0.6514374224455213
1,65,585.9229138422215,730.3765001803484,2.458843804414967,0.6206751850096752
1,66,516.3694713971554,649.4627249742634,2.1651871983711226,0.32962576300065943
1,67,384.40747523231136,483.1588219454629,1.679638205757083,0.15532522124702966
1,68,343.0194129913183,437.3424913822333,1.4964566351143513,0.13265402275858865
1,69,507.6794869731634,633.676254263701,2.144523328943464,0.2771390757204181
1,70,467.34508754809696,581.7474304765058,1.9698992723470132,0.35811466794331687
1,71,389.0558638007213,487.55385214942544,1.6197630547746034,0.3993510263872046
